# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.121        0.000     1790.695     3295.992
       0.259        5.842     1792.176     3297.680
       0.402       24.017     1794.270     3300.660
       0.561       29.217     1795.473     3301.863
       0.702       19.392     1796.980     3302.211
       0.845        0.925     1794.527     3299.762
       0.986        0.000     1794.527     3299.762
       1.129        0.000     1794.527     3299.762
