# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.112        0.000     1778.875     3284.660
       0.249        9.183     1780.555     3286.527
       0.393       24.933     1782.961     3290.004
       0.538       19.200     1785.391     3291.551
       0.678        3.125     1782.402     3288.348
       0.821        0.000     1782.402     3288.348
       0.964        0.000     1782.402     3288.348
       1.106        0.000     1693.711     3138.648
