# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       9.554        9.375      269.184      854.250
       9.672        8.358      269.184      855.180
       9.797        8.333      269.184      855.180
       9.913        9.375      269.617      855.746
      10.027        8.283      269.617      855.746
      10.140        8.358      269.617      855.746
      10.254        8.333      269.617      855.746
      10.374        8.358      269.617      855.746
      10.489        8.333      270.031      856.215
      10.613       10.417      271.488      857.172
      10.731        7.100      271.492      857.172
      10.848        9.558      271.535      857.172
      10.964        9.375      272.953      857.172
      11.081        5.917      275.758      857.172
      11.200        8.333      276.277      857.172
      11.323        9.375      276.387      857.281
      11.442        8.358      276.387      857.281
      11.559        8.333      276.387      857.281
      11.681        7.292      276.555      857.281
      11.799        8.358      276.602      857.281
      11.918        8.333      278.992      857.281
      12.033        8.283      281.586      857.281
      12.146        6.250      284.359      857.281
      12.262        8.358      287.094      857.281
      12.377        8.358      290.082      857.281
      12.498        8.333      292.969      857.281
      12.617        8.333      295.852      857.281
      12.733        9.467      298.789      857.281
      12.853        8.333      301.410      857.281
      12.971        9.558      304.254      857.281
      13.088        8.333      307.043      857.281
      13.207        8.283      309.723      857.281
      13.324        8.333      312.086      857.281
      13.438        7.167      314.664      857.281
      13.559        8.333      309.285      844.891
      13.681       18.750      329.836      916.277
      13.793        8.358      329.836      916.277
      13.913        7.292      329.836      916.277
      14.034        8.283      329.840      916.281
      14.151        8.333      329.840      916.281
      14.269        8.358      329.840      916.281
      14.390        8.333      329.840      916.281
      14.511        8.333      329.840      916.281
      14.627        8.358      329.840      916.281
      14.746        8.333      329.840      916.281
      14.860        7.100      329.840      916.281
      14.976        8.333      329.840      916.281
      15.099        8.333      329.840      916.281
      15.218        8.358      329.840      916.281
      15.340        7.292      329.840      916.281
      15.453        8.283      329.840      916.281
      15.569        8.358      329.844      916.285
      15.683        8.333      329.844      916.285
      15.806        8.333      329.844      916.285
      15.923        8.358      329.844      916.285
      16.037        7.292      329.844      916.285
      16.155        8.283      329.844      916.285
      16.273        8.333      329.844      916.285
      16.393        8.358      329.844      916.285
      16.509        7.292      329.844      916.285
      16.632        8.333      329.844      916.285
      16.752        8.358      329.844      916.285
      16.866        8.333      329.844      916.285
      16.980        8.283      329.844      916.285
      17.097        8.358      329.844      916.285
      17.218        7.292      329.844      916.285
      17.334        8.333      329.844      916.285
      17.449        8.283      329.844      916.285
      17.565        8.358      329.844      916.285
      17.684        8.333      329.844      916.285
      17.802        8.333      329.844      916.285
      17.918        8.358      329.844      916.285
      18.031        8.283      329.844      916.285
      18.148        8.333      329.844      916.285
      18.262        8.358      329.844      916.285
      18.379        8.358      329.844      916.285
      18.499        8.333      329.844      916.285
      18.616        8.333      329.844      916.285
      18.735        8.283      329.844      916.285
      18.849        8.333      329.844      916.285
      18.965        8.358      329.844      916.285
      19.084        8.333      329.844      916.285
      19.199        8.283      329.844      916.285
      19.319        8.333      329.844      916.285
      19.437       10.750      331.781      918.254
      19.560        8.333      331.781      918.254
      19.675        8.358      331.781      918.254
      19.793        8.333      331.781      918.254
      19.922        8.333      331.781      918.254
      20.046        8.333      331.781      918.254
      20.164        8.333      331.781      918.254
      20.277        8.283      331.781      918.254
      20.392        8.358      331.781      918.254
      20.507        8.333      331.781      918.254
      20.622        7.167      331.781      918.254
      20.739        8.333      331.781      918.254
      20.858        8.283      331.781      918.254
      20.978        7.292      331.781      918.254
      21.092        8.358      331.781      918.254
      21.205        8.283      331.789      918.254
      21.323        8.333      331.789      918.254
      21.441        8.358      331.793      918.254
      21.554        7.292      331.797      918.254
      21.672        8.358      331.797      918.254
      21.787        8.333      331.801      918.254
      21.900        8.283      331.805      918.254
      22.017        8.358      331.805      918.254
      22.130        8.333      331.805      918.254
      22.244        8.358      331.809      918.254
      22.358        8.283      331.809      918.254
      22.475        6.250      331.812      918.254
      22.592        8.358      331.812      918.254
      22.705        8.283      331.816      918.254
      22.819        7.292      331.824      918.254
      22.936        8.358      332.828      918.254
      23.052        8.333      335.699      918.254
      23.173        8.358      338.523      918.254
      23.285        8.283      341.082      918.254
      23.401        8.333      343.914      918.254
      23.517        7.167      346.773      918.254
      23.639        8.333      346.512      914.844
      23.758        8.333      349.219      914.848
      23.876        8.358      352.074      914.848
      23.997        8.333      355.059      914.859
      24.114        8.283      358.098      914.859
      24.230        8.333      361.176      914.859
      24.345        8.358      363.906      914.859
      24.458        8.283      367.035      914.859
      24.572        8.333      369.926      914.859
      24.687        9.558      392.188      970.570
      24.804       12.500      393.816      972.777
      24.923       34.642      419.566      999.684
      25.042       30.208      418.289      996.973
      25.161       23.958      419.602      999.047
      25.283       30.775      421.555     1000.383
      25.401       20.833      424.605     1003.305
      25.514        9.558      427.016     1005.453
      25.631       19.792      431.527     1010.105
      25.755       38.542      435.523     1014.035
      25.874       34.642      434.359     1014.926
      25.995       36.458      437.570     1016.543
      26.117       34.375      442.934     1021.762
      26.247       34.375      441.965     1021.129
      26.366       35.417      437.473     1017.621
      26.486       37.875      446.098     1025.754
      26.607       29.167      438.500     1017.996
      26.725       36.458      445.527     1024.465
      26.844       34.642      450.016     1023.391
      26.963       33.333      467.402     1034.430
      27.083       35.417      493.688     1046.305
      27.206       48.958      587.637     1244.805
      27.335       37.500      580.797     1236.516
      27.451       39.058      583.570     1238.613
      27.568       39.583      588.758     1243.949
      27.688       38.225      590.258     1245.652
      27.805       34.375      582.348     1238.055
      27.922       39.583      587.461     1242.906
      28.049       35.833      588.926     1244.035
      28.167       35.417      592.449     1247.750
      28.287       35.417      579.051     1234.199
      28.402       35.508      589.098     1245.473
      28.523       37.500      594.586     1250.500
      28.646       37.500      587.586     1245.074
      28.761       37.033      569.711     1228.840
      28.879       34.375      583.078     1241.434
      29.001       35.833      576.043     1231.941
      29.122       42.708      595.543     1212.051
      29.238       33.333      604.719     1221.539
      29.363       37.500      602.512     1219.410
      29.486       36.692      608.676     1225.312
      29.606       34.375      598.352     1215.277
      29.722       34.375      609.602     1227.203
      29.847       34.642      609.281     1226.410
      29.967       33.333      606.582     1223.402
      30.090       35.417      599.785     1216.094
      30.217       33.333      608.898     1226.809
      30.341       36.458      608.934     1227.922
      30.455       33.142      606.465     1224.047
      30.571       33.333      606.922     1223.703
      30.691       35.833      610.895     1228.156
      30.810       34.375      617.211     1235.762
      30.932       35.417      601.957     1219.238
      31.051       34.375      611.195     1229.816
      31.182       33.333      618.211     1235.723
      31.310       34.375      629.312     1223.348
      31.424       34.642      660.980     1231.840
      31.541       34.375      678.598     1234.617
      31.656       35.508      689.059     1226.074
      31.773       34.375      713.047     1232.945
      31.893       34.642      736.789     1237.164
      32.015       33.333      754.398     1240.797
      32.140       40.625      786.910     1396.082
      32.256       35.417      793.121     1402.910
      32.377       33.450      797.016     1405.812
      32.496       33.333      787.289     1395.273
      32.616       35.417      791.855     1400.227
      32.733       33.142      794.672     1402.762
      32.854       32.292      799.008     1407.375
      32.971       34.642      801.852     1409.906
      33.088       34.375      790.719     1399.781
      33.212       34.375      789.715     1398.453
      33.333       34.375      798.078     1406.180
      33.454       36.692      798.688     1406.426
      33.581       30.692      801.984     1409.938
      33.704       35.508      795.266     1404.008
      33.822       33.333      779.996     1391.109
      33.937       34.642      780.414     1390.562
      34.052       25.000      777.465     1386.238
      34.167       11.942      780.809     1389.867
      34.284        8.283      784.344     1393.367
      34.404        3.125      769.273     1377.473
      34.524        4.167      771.297     1379.805
      34.637        5.975      771.727     1380.367
      34.752        0.000      771.727     1380.367
      34.867        0.000      771.727     1380.367
      34.980        1.183      771.727     1380.367
      35.095        1.192      771.727     1380.367
      35.213        0.000      771.727     1380.367
      35.332        3.550      771.879     1380.734
      35.449       18.750      772.336     1381.156
      35.566       15.533      777.242     1385.777
      35.681       10.417      777.289     1385.777
      35.798       14.333      778.902     1387.391
      35.917       11.458      779.156     1387.852
      36.033       10.650      779.520     1388.238
      36.151        7.292      779.535     1388.238
      36.274        8.333      779.543     1388.238
      36.391       15.533      782.438     1390.625
      36.509       15.625      783.172     1391.352
      36.623       13.142      783.297     1391.465
      36.740       14.583      783.316     1391.582
      36.857       16.575      789.582     1397.891
      36.975       16.667      776.348     1385.863
      37.094       19.117      782.367     1392.094
      37.215       21.875      776.230     1384.477
      37.330       16.575      781.473     1390.453
      37.443        9.375      780.449     1389.426
      37.556        4.775      780.449     1389.426
      37.671        8.358      780.449     1389.426
      37.786        8.283      780.449     1389.426
      37.900        8.333      780.449     1389.426
      38.014        7.167      780.449     1389.426
      38.129        7.167      780.449     1389.426
      38.242        7.292      780.449     1389.426
      38.354        8.283      780.449     1389.426
      38.470        7.167      780.449     1389.426
      38.583        8.283      780.449     1389.426
      38.697        7.292      780.449     1389.426
      38.815        7.167      780.449     1389.426
      38.928        9.375      746.461     1355.430
      39.041        5.975      746.461     1355.430
      39.152        7.100      746.844     1355.855
      39.264        8.358      746.844     1355.855
      39.379        8.358      746.852     1355.855
      39.496        7.292      747.051     1356.020
      39.612        7.100      747.051     1356.020
      39.724        7.292      747.051     1356.020
      39.841        5.975      747.051     1356.020
      39.957        7.292      747.051     1356.020
      40.071        8.283      747.051     1356.020
      40.182        8.358      747.051     1356.020
      40.295        5.975      747.051     1356.020
      40.407        8.283      747.051     1356.020
      40.523        7.292      747.051     1356.020
      40.638        8.358      747.051     1356.020
      40.754        8.333      747.051     1356.020
      40.873        7.167      747.180     1356.145
      40.990        6.250      747.180     1356.145
      41.108        4.733      747.180     1356.145
      41.222        8.358      747.180     1356.145
      41.337        7.292      747.273     1356.238
      41.452        7.100      747.332     1356.297
      41.568        8.333      747.332     1356.297
      41.683        8.358      747.332     1356.297
      41.801       20.308      765.086     1374.613
      41.913       27.083      772.484     1381.457
      42.026       21.308      778.348     1387.000
      42.139       14.333      769.121     1378.891
      42.256       16.667      776.258     1386.895
      42.370       16.725      780.320     1391.254
      42.492       15.625      786.414     1396.730
      42.612       15.392      788.777     1398.875
      42.727       14.583      790.785     1400.660
      42.838        9.558      791.582     1401.633
      42.951        8.283      791.582     1401.633
      43.064        7.167      791.582     1401.633
      43.176        7.167      791.582     1401.633
      43.288        7.292      791.582     1401.633
      43.403        8.283      791.582     1401.633
      43.519        7.167      791.582     1401.633
      43.637        7.292      791.582     1401.633
      43.754        8.333      791.586     1401.633
      43.874        7.167      791.586     1401.633
      43.991        8.333      752.215     1360.223
      44.103        7.100      752.215     1360.223
      44.215        8.358      752.215     1360.223
      44.329        5.917      752.215     1360.223
      44.444        7.292      752.215     1360.223
      44.558        5.975      752.215     1360.223
      44.670        8.358      752.215     1360.223
      44.784       20.125      766.344     1376.148
      44.896       28.125      775.949     1385.707
      45.026       38.542      819.242     1389.141
      45.145       44.200      827.656     1662.754
      45.256       35.417      835.746     1734.594
      45.373       29.867      846.141     1745.781
      45.489       33.142      858.648     1758.816
      45.603       25.000      855.527     1755.418
      45.723       29.167      845.242     1746.039
      45.845       21.500      841.121     1741.234
      45.963       15.625      844.473     1744.250
      46.079       34.325      852.238     1752.477
      46.192       26.283      856.074     1755.832
      46.303        9.375      856.074     1755.832
      46.416        8.358      856.074     1755.832
      46.535       22.492      858.523     1758.082
      46.652       25.000      862.891     1762.375
      46.784       22.325      863.195     1763.078
      46.911       29.167      865.867     1765.391
      47.038       25.000      868.785     1768.281
      47.157       11.833      870.648     1770.000
      47.274       14.583      871.098     1770.387
      47.392       13.142      866.711     1765.980
      47.510        9.375      866.723     1765.980
      47.628        8.358      866.723     1765.980
      47.743        8.333      866.789     1766.043
      47.855        4.733      866.801     1766.043
      47.968        8.358      866.801     1766.043
      48.083       10.417      866.801     1766.043
      48.201        9.467      867.840     1766.793
      48.316       15.533      869.609     1768.500
      48.431       12.500      868.711     1767.559
      48.547        8.358      868.711     1767.559
      48.666        8.333      868.711     1767.559
      48.783        7.100      868.711     1767.559
      48.898        8.333      868.711     1767.559
      49.014        7.167      826.285     1726.539
      49.132        7.292      824.375     1723.754
      49.246        5.975      824.375     1723.754
      49.358        7.100      824.375     1723.754
      49.469        7.167      824.375     1723.754
      49.580        8.283      824.375     1723.754
      49.693        8.358      824.484     1723.863
      49.804        6.250      824.484     1723.863
      49.919        8.358      824.484     1723.863
      50.036       10.650      829.652     1729.492
      50.150        8.333      829.652     1729.492
      50.266        7.167      829.652     1729.492
      50.382        7.292      829.652     1729.492
      50.495        8.358      829.652     1729.492
      50.606        8.283      829.652     1729.492
      50.718        7.167      829.652     1729.492
      50.829        8.283      829.652     1729.492
      50.939        7.167      829.652     1729.492
      51.051        7.167      829.652     1729.492
      51.167        8.333      829.652     1729.492
      51.280        8.283      829.652     1729.492
      51.395        7.292      829.652     1729.492
      51.512        8.358      829.652     1729.492
      51.626        8.358      829.652     1729.492
      51.737        7.100      829.652     1729.492
      51.851        7.292      829.664     1729.508
      51.966        7.167      829.664     1729.508
      52.078        8.283      829.664     1729.508
      52.195        8.333      829.664     1729.508
      52.313        8.358      831.027     1730.910
      52.429        8.333      831.027     1730.910
      52.541        7.167      831.027     1730.910
      52.655        8.283      831.027     1730.910
      52.766        8.358      831.027     1730.910
      52.879        8.358      831.027     1730.910
      52.997        8.333      831.027     1730.910
      53.115        8.333      831.027     1730.910
      53.229        8.283      831.027     1730.910
      53.343        8.358      831.027     1730.910
      53.457        9.467      831.285     1732.422
      53.572       14.583      840.309     1742.418
      53.685       11.942      844.137     1745.688
      53.803        8.333      844.137     1745.688
      53.922        7.167      844.137     1745.688
      54.033        7.100      844.137     1745.688
      54.145        7.167      822.094     1721.168
      54.259        8.333      822.094     1721.168
      54.376        8.358      822.094     1721.168
      54.494        5.208      822.094     1721.168
      54.623        6.250      822.094     1721.168
      54.741        8.333      822.094     1721.168
      54.856        5.917      822.094     1721.168
      54.970        5.975      822.094     1721.168
      55.085        7.292      822.094     1721.168
      55.202        8.283      822.094     1721.168
      55.321        7.292      822.094     1721.168
      55.443        6.250      822.094     1721.168
      55.558        7.167      822.094     1721.168
      55.669        8.358      822.094     1721.168
      55.782        8.283      822.129     1721.219
      55.893        8.358      822.129     1721.219
      56.005        7.292      822.129     1721.219
      56.121        5.975      822.129     1721.219
      56.236        7.100      822.129     1721.219
      56.352       11.458      823.531     1722.609
      56.466       16.725      831.238     1731.590
      56.581        8.283      834.082     1734.734
      56.697        3.125      834.090     1734.734
      56.812       25.083      854.957     1756.422
      56.926       14.583      856.230     1757.508
      57.042        8.358      856.230     1757.508
      57.155       13.017      857.035     1758.238
      57.271        8.333      857.082     1758.238
      57.386        7.167      857.082     1758.238
      57.500        5.975      857.094     1758.238
      57.616        8.333      857.094     1758.238
      57.733        8.283      857.094     1758.238
      57.848        7.167      550.477     1735.371
